Start date,End date,Germany/Luxembourg [Eur/MWh],Forecasted prices [Eur/MWh]
05/01/2024 18:45,05/01/2024 19:00,107.5,108.6
05/01/2024 19:00,05/01/2024 19:15,131.5,132.8
05/01/2024 19:15,05/01/2024 19:30,114.9,110.3
05/01/2024 19:30,05/01/2024 19:45,104.9,93.4
05/01/2024 19:45,05/01/2024 20:00,85.8,93.5
05/01/2024 20:00,05/01/2024 20:15,140.0,123.2
05/01/2024 20:15,05/01/2024 20:30,107.4,116.0
05/01/2024 20:30,05/01/2024 20:45,86.2,90.6
05/01/2024 20:45,05/01/2024 21:00,62.3,61.7
05/01/2024 21:00,05/01/2024 21:15,110.0,96.8
05/01/2024 21:15,05/01/2024 21:30,99.9,107.9
05/01/2024 21:30,05/01/2024 21:45,87.4,94.4
05/01/2024 21:45,05/01/2024 22:00,68.1,73.5
05/01/2024 22:00,05/01/2024 22:15,124.9,116.2
05/01/2024 22:15,05/01/2024 22:30,91.2,92.1
05/01/2024 22:30,05/01/2024 22:45,81.1,73.8
05/01/2024 22:45,05/01/2024 23:00,55.6,57.8
05/01/2024 23:00,05/01/2024 23:15,100.0,95.0
05/01/2024 23:15,05/01/2024 23:30,89.9,98.0
05/01/2024 23:30,05/01/2024 23:45,84.9,79.8
05/01/2024 23:45,06/01/2024 00:00,59.8,68.7
06/01/2024 00:00,06/01/2024 00:15,90.0,77.4
06/01/2024 00:15,06/01/2024 00:30,84.9,84.1
06/01/2024 00:30,06/01/2024 00:45,79.9,89.5
06/01/2024 00:45,06/01/2024 01:00,66.2,57.6
06/01/2024 01:00,06/01/2024 01:15,84.9,94.3
06/01/2024 01:15,06/01/2024 01:30,77.3,70.3
06/01/2024 01:30,06/01/2024 01:45,72.3,73.7
06/01/2024 01:45,06/01/2024 02:00,64.3,72.7
06/01/2024 02:00,06/01/2024 02:15,79.7,84.5
06/01/2024 02:15,06/01/2024 02:30,73.5,77.2
06/01/2024 02:30,06/01/2024 02:45,74.6,70.1
06/01/2024 02:45,06/01/2024 03:00,62.6,65.1
06/01/2024 03:00,06/01/2024 03:15,74.7,72.5
06/01/2024 03:15,06/01/2024 03:30,74.6,85.8
06/01/2024 03:30,06/01/2024 03:45,63.5,56.5
06/01/2024 03:45,06/01/2024 04:00,66.6,68.6
06/01/2024 04:00,06/01/2024 04:15,68.9,72.3
06/01/2024 04:15,06/01/2024 04:30,58.6,55.7
06/01/2024 04:30,06/01/2024 04:45,73.9,64.3
06/01/2024 04:45,06/01/2024 05:00,74.9,68.2
06/01/2024 05:00,06/01/2024 05:15,48.1,42.3
06/01/2024 05:15,06/01/2024 05:30,59.2,55.6
06/01/2024 05:30,06/01/2024 05:45,75.0,63.7
06/01/2024 05:45,06/01/2024 06:00,97.4,111.1
06/01/2024 06:00,06/01/2024 06:15,56.1,64.5
06/01/2024 06:15,06/01/2024 06:30,64.8,73.9
06/01/2024 06:30,06/01/2024 06:45,79.5,77.9
06/01/2024 06:45,06/01/2024 07:00,88.6,95.7
06/01/2024 07:00,06/01/2024 07:15,56.1,50.5
06/01/2024 07:15,06/01/2024 07:30,70.8,63.0
06/01/2024 07:30,06/01/2024 07:45,83.7,73.7
06/01/2024 07:45,06/01/2024 08:00,98.3,111.0
06/01/2024 08:00,06/01/2024 08:15,68.5,71.2
06/01/2024 08:15,06/01/2024 08:30,81.8,94.1
06/01/2024 08:30,06/01/2024 08:45,90.7,98.9
06/01/2024 08:45,06/01/2024 09:00,98.7,110.5
06/01/2024 09:00,06/01/2024 09:15,84.1,84.1
06/01/2024 09:15,06/01/2024 09:30,93.3,100.8
06/01/2024 09:30,06/01/2024 09:45,94.9,97.7
06/01/2024 09:45,06/01/2024 10:00,95.3,82.0
06/01/2024 10:00,06/01/2024 10:15,91.6,83.4
06/01/2024 10:15,06/01/2024 10:30,92.2,85.8
06/01/2024 10:30,06/01/2024 10:45,94.3,96.2
06/01/2024 10:45,06/01/2024 11:00,93.1,84.7
06/01/2024 11:00,06/01/2024 11:15,91.8,78.0
06/01/2024 11:15,06/01/2024 11:30,95.2,86.6
06/01/2024 11:30,06/01/2024 11:45,95.7,99.5
06/01/2024 11:45,06/01/2024 12:00,89.6,94.9
06/01/2024 12:00,06/01/2024 12:15,89.5,76.1
06/01/2024 12:15,06/01/2024 12:30,85.3,76.8
06/01/2024 12:30,06/01/2024 12:45,92.1,88.4
06/01/2024 12:45,06/01/2024 13:00,98.7,108.6
06/01/2024 13:00,06/01/2024 13:15,104.9,91.3
06/01/2024 13:15,06/01/2024 13:30,95.9,107.4
06/01/2024 13:30,06/01/2024 13:45,86.3,92.3
06/01/2024 13:45,06/01/2024 14:00,80.3,73.1
06/01/2024 14:00,06/01/2024 14:15,102.3,103.3
06/01/2024 14:15,06/01/2024 14:30,90.7,97.0
06/01/2024 14:30,06/01/2024 14:45,89.5,99.3
06/01/2024 14:45,06/01/2024 15:00,87.5,76.1
06/01/2024 15:00,06/01/2024 15:15,99.3,94.3
06/01/2024 15:15,06/01/2024 15:30,88.5,89.4
06/01/2024 15:30,06/01/2024 15:45,92.6,100.9
06/01/2024 15:45,06/01/2024 16:00,93.3,95.2
06/01/2024 16:00,06/01/2024 16:15,81.1,76.2
06/01/2024 16:15,06/01/2024 16:30,92.9,87.3
06/01/2024 16:30,06/01/2024 16:45,98.7,107.6
06/01/2024 16:45,06/01/2024 17:00,114.9,113.8
06/01/2024 17:00,06/01/2024 17:15,90.6,78.8
06/01/2024 17:15,06/01/2024 17:30,95.7,93.8
06/01/2024 17:30,06/01/2024 17:45,105.3,90.6
06/01/2024 17:45,06/01/2024 18:00,108.6,106.4
06/01/2024 18:00,06/01/2024 18:15,114.9,112.6
06/01/2024 18:15,06/01/2024 18:30,101.4,103.4
06/01/2024 18:30,06/01/2024 18:45,97.9,94.0
06/01/2024 18:45,06/01/2024 19:00,86.0,77.4
06/01/2024 19:00,06/01/2024 19:15,117.5,119.8
06/01/2024 19:15,06/01/2024 19:30,112.4,111.3
06/01/2024 19:30,06/01/2024 19:45,88.5,84.1
06/01/2024 19:45,06/01/2024 20:00,72.3,67.2
06/01/2024 20:00,06/01/2024 20:15,129.1,130.4
06/01/2024 20:15,06/01/2024 20:30,104.9,100.7
06/01/2024 20:30,06/01/2024 20:45,78.7,87.3
06/01/2024 20:45,06/01/2024 21:00,56.1,62.8
06/01/2024 21:00,06/01/2024 21:15,105.0,106.0
06/01/2024 21:15,06/01/2024 21:30,96.4,100.2
06/01/2024 21:30,06/01/2024 21:45,81.8,76.1
06/01/2024 21:45,06/01/2024 22:00,69.1,62.2
06/01/2024 22:00,06/01/2024 22:15,100.0,115.0
06/01/2024 22:15,06/01/2024 22:30,90.9,92.7
06/01/2024 22:30,06/01/2024 22:45,80.3,83.5
06/01/2024 22:45,06/01/2024 23:00,68.1,61.3
06/01/2024 23:00,06/01/2024 23:15,97.4,84.7
06/01/2024 23:15,06/01/2024 23:30,84.8,92.4
06/01/2024 23:30,06/01/2024 23:45,74.6,85.0
06/01/2024 23:45,07/01/2024 00:00,62.4,56.7
07/01/2024 00:00,07/01/2024 00:15,94.9,104.4
07/01/2024 00:15,07/01/2024 00:30,87.4,84.8
07/01/2024 00:30,07/01/2024 00:45,77.6,71.4
07/01/2024 00:45,07/01/2024 01:00,56.0,49.3
07/01/2024 01:00,07/01/2024 01:15,89.9,97.1
07/01/2024 01:15,07/01/2024 01:30,79.9,84.7
07/01/2024 01:30,07/01/2024 01:45,74.9,74.9
07/01/2024 01:45,07/01/2024 02:00,58.4,64.9
07/01/2024 02:00,07/01/2024 02:15,79.9,68.7
07/01/2024 02:15,07/01/2024 02:30,74.9,77.2
07/01/2024 02:30,07/01/2024 02:45,69.9,69.9
07/01/2024 02:45,07/01/2024 03:00,67.4,60.7
07/01/2024 03:00,07/01/2024 03:15,72.4,65.9
07/01/2024 03:15,07/01/2024 03:30,72.4,64.4
07/01/2024 03:30,07/01/2024 03:45,59.0,52.5
07/01/2024 03:45,07/01/2024 04:00,72.4,73.1
07/01/2024 04:00,07/01/2024 04:15,72.4,70.2
07/01/2024 04:15,07/01/2024 04:30,58.5,49.7
07/01/2024 04:30,07/01/2024 04:45,61.7,54.9
07/01/2024 04:45,07/01/2024 05:00,66.2,59.0
07/01/2024 05:00,07/01/2024 05:15,72.9,67.8
07/01/2024 05:15,07/01/2024 05:30,58.5,66.7
07/01/2024 05:30,07/01/2024 05:45,60.9,66.4
07/01/2024 05:45,07/01/2024 06:00,64.9,65.6
07/01/2024 06:00,07/01/2024 06:15,60.3,59.7
07/01/2024 06:15,07/01/2024 06:30,58.1,63.9
07/01/2024 06:30,07/01/2024 06:45,66.7,74.7
07/01/2024 06:45,07/01/2024 07:00,66.3,60.3
07/01/2024 07:00,07/01/2024 07:15,44.4,42.6
07/01/2024 07:15,07/01/2024 07:30,65.5,56.3
07/01/2024 07:30,07/01/2024 07:45,77.0,81.6
07/01/2024 07:45,07/01/2024 08:00,95.5,95.5
07/01/2024 08:00,07/01/2024 08:15,63.7,72.6
07/01/2024 08:15,07/01/2024 08:30,79.0,90.9
07/01/2024 08:30,07/01/2024 08:45,84.3,84.3
07/01/2024 08:45,07/01/2024 09:00,104.0,95.7
07/01/2024 09:00,07/01/2024 09:15,77.4,78.2
07/01/2024 09:15,07/01/2024 09:30,84.8,75.5
07/01/2024 09:30,07/01/2024 09:45,84.8,72.9
07/01/2024 09:45,07/01/2024 10:00,101.3,112.4
07/01/2024 10:00,07/01/2024 10:15,84.9,76.4
07/01/2024 10:15,07/01/2024 10:30,85.6,89.0
07/01/2024 10:30,07/01/2024 10:45,87.0,96.6
07/01/2024 10:45,07/01/2024 11:00,104.9,96.5
07/01/2024 11:00,07/01/2024 11:15,89.4,88.5
07/01/2024 11:15,07/01/2024 11:30,94.9,97.8
07/01/2024 11:30,07/01/2024 11:45,83.4,90.1
07/01/2024 11:45,07/01/2024 12:00,94.9,83.5
07/01/2024 12:00,07/01/2024 12:15,102.4,109.6
07/01/2024 12:15,07/01/2024 12:30,99.9,86.9
07/01/2024 12:30,07/01/2024 12:45,80.0,90.4
07/01/2024 12:45,07/01/2024 13:00,66.2,65.5
07/01/2024 13:00,07/01/2024 13:15,97.4,96.5
07/01/2024 13:15,07/01/2024 13:30,94.9,83.5
07/01/2024 13:30,07/01/2024 13:45,74.7,73.2
07/01/2024 13:45,07/01/2024 14:00,67.4,58.0
07/01/2024 14:00,07/01/2024 14:15,94.4,107.6
07/01/2024 14:15,07/01/2024 14:30,76.3,81.6
07/01/2024 14:30,07/01/2024 14:45,82.5,84.2
07/01/2024 14:45,07/01/2024 15:00,90.6,96.9
07/01/2024 15:00,07/01/2024 15:15,86.1,74.9
07/01/2024 15:15,07/01/2024 15:30,79.6,83.6
07/01/2024 15:30,07/01/2024 15:45,88.4,85.7
07/01/2024 15:45,07/01/2024 16:00,97.5,112.1
07/01/2024 16:00,07/01/2024 16:15,78.6,82.5
07/01/2024 16:15,07/01/2024 16:30,82.4,89.0
07/01/2024 16:30,07/01/2024 16:45,96.8,84.2
07/01/2024 16:45,07/01/2024 17:00,109.9,106.6
07/01/2024 17:00,07/01/2024 17:15,78.3,78.3
07/01/2024 17:15,07/01/2024 17:30,98.1,88.2
07/01/2024 17:30,07/01/2024 17:45,107.4,116.0
07/01/2024 17:45,07/01/2024 18:00,110.0,105.6
07/01/2024 18:00,07/01/2024 18:15,106.8,96.1
07/01/2024 18:15,07/01/2024 18:30,101.0,96.0
07/01/2024 18:30,07/01/2024 18:45,97.5,101.4
07/01/2024 18:45,07/01/2024 19:00,87.0,97.4
07/01/2024 19:00,07/01/2024 19:15,112.5,97.9
07/01/2024 19:15,07/01/2024 19:30,101.0,101.0
07/01/2024 19:30,07/01/2024 19:45,98.0,110.7
07/01/2024 19:45,07/01/2024 20:00,75.2,86.5
07/01/2024 20:00,07/01/2024 20:15,110.0,108.9
07/01/2024 20:15,07/01/2024 20:30,102.4,106.5
07/01/2024 20:30,07/01/2024 20:45,86.3,91.4
07/01/2024 20:45,07/01/2024 21:00,70.5,79.7
07/01/2024 21:00,07/01/2024 21:15,100.0,95.0
07/01/2024 21:15,07/01/2024 21:30,99.9,108.9
07/01/2024 21:30,07/01/2024 21:45,84.0,77.3
07/01/2024 21:45,07/01/2024 22:00,70.6,60.0
07/01/2024 22:00,07/01/2024 22:15,102.4,95.3
07/01/2024 22:15,07/01/2024 22:30,99.9,97.9
07/01/2024 22:30,07/01/2024 22:45,82.0,85.3
07/01/2024 22:45,07/01/2024 23:00,69.4,60.4
07/01/2024 23:00,07/01/2024 23:15,102.4,90.1
07/01/2024 23:15,07/01/2024 23:30,90.3,88.5
07/01/2024 23:30,07/01/2024 23:45,75.6,77.1
07/01/2024 23:45,08/01/2024 00:00,62.0,70.7
08/01/2024 00:00,08/01/2024 00:15,95.2,104.7
08/01/2024 00:15,08/01/2024 00:30,83.6,88.6
08/01/2024 00:30,08/01/2024 00:45,64.3,59.2
08/01/2024 00:45,08/01/2024 01:00,60.5,64.1
08/01/2024 01:00,08/01/2024 01:15,84.6,90.5
08/01/2024 01:15,08/01/2024 01:30,72.6,61.7
08/01/2024 01:30,08/01/2024 01:45,68.4,73.9
08/01/2024 01:45,08/01/2024 02:00,54.3,54.8
08/01/2024 02:00,08/01/2024 02:15,72.3,75.9
08/01/2024 02:15,08/01/2024 02:30,67.6,69.0
08/01/2024 02:30,08/01/2024 02:45,67.5,58.7
08/01/2024 02:45,08/01/2024 03:00,73.4,79.3
08/01/2024 03:00,08/01/2024 03:15,69.3,68.6
08/01/2024 03:15,08/01/2024 03:30,67.3,66.6
08/01/2024 03:30,08/01/2024 03:45,70.8,76.5
08/01/2024 03:45,08/01/2024 04:00,72.6,74.8
08/01/2024 04:00,08/01/2024 04:15,56.5,55.3
08/01/2024 04:15,08/01/2024 04:30,55.3,57.5
08/01/2024 04:30,08/01/2024 04:45,78.5,80.9
08/01/2024 04:45,08/01/2024 05:00,94.9,83.5
08/01/2024 05:00,08/01/2024 05:15,22.5,25.0
08/01/2024 05:15,08/01/2024 05:30,32.6,37.5
08/01/2024 05:30,08/01/2024 05:45,102.4,95.2
08/01/2024 05:45,08/01/2024 06:00,172.9,148.7
08/01/2024 06:00,08/01/2024 06:15,40.7,37.9
08/01/2024 06:15,08/01/2024 06:30,87.9,77.4
08/01/2024 06:30,08/01/2024 06:45,111.5,118.2
08/01/2024 06:45,08/01/2024 07:00,142.4,122.4
08/01/2024 07:00,08/01/2024 07:15,76.4,70.3
08/01/2024 07:15,08/01/2024 07:30,102.4,92.2
08/01/2024 07:30,08/01/2024 07:45,120.3,107.1
08/01/2024 07:45,08/01/2024 08:00,144.4,150.2
08/01/2024 08:00,08/01/2024 08:15,103.3,106.4
08/01/2024 08:15,08/01/2024 08:30,117.5,116.4
08/01/2024 08:30,08/01/2024 08:45,129.9,131.2
08/01/2024 08:45,08/01/2024 09:00,120.0,104.4
08/01/2024 09:00,08/01/2024 09:15,130.5,127.9
08/01/2024 09:15,08/01/2024 09:30,111.2,123.4
08/01/2024 09:30,08/01/2024 09:45,108.4,103.0
08/01/2024 09:45,08/01/2024 10:00,107.4,105.3
08/01/2024 10:00,08/01/2024 10:15,129.9,128.6
08/01/2024 10:15,08/01/2024 10:30,122.4,135.9
08/01/2024 10:30,08/01/2024 10:45,110.5,101.6
08/01/2024 10:45,08/01/2024 11:00,93.0,94.9
08/01/2024 11:00,08/01/2024 11:15,122.4,117.5
08/01/2024 11:15,08/01/2024 11:30,108.9,116.5
08/01/2024 11:30,08/01/2024 11:45,98.2,92.3
08/01/2024 11:45,08/01/2024 12:00,107.4,102.0
08/01/2024 12:00,08/01/2024 12:15,112.4,127.0
08/01/2024 12:15,08/01/2024 12:30,109.9,123.1
08/01/2024 12:30,08/01/2024 12:45,109.9,104.4
08/01/2024 12:45,08/01/2024 13:00,76.4,81.7
08/01/2024 13:00,08/01/2024 13:15,104.9,99.7
08/01/2024 13:15,08/01/2024 13:30,109.9,123.1
08/01/2024 13:30,08/01/2024 13:45,105.2,116.8
08/01/2024 13:45,08/01/2024 14:00,88.6,81.5
08/01/2024 14:00,08/01/2024 14:15,99.9,85.9
08/01/2024 14:15,08/01/2024 14:30,102.0,117.3
08/01/2024 14:30,08/01/2024 14:45,103.3,118.8
08/01/2024 14:45,08/01/2024 15:00,109.4,108.3
08/01/2024 15:00,08/01/2024 15:15,102.0,90.8
08/01/2024 15:15,08/01/2024 15:30,107.5,123.6
08/01/2024 15:30,08/01/2024 15:45,112.9,116.3
08/01/2024 15:45,08/01/2024 16:00,122.5,120.0
08/01/2024 16:00,08/01/2024 16:15,106.9,97.3
08/01/2024 16:15,08/01/2024 16:30,105.8,100.5
08/01/2024 16:30,08/01/2024 16:45,116.5,106.0
08/01/2024 16:45,08/01/2024 17:00,138.6,123.4
08/01/2024 17:00,08/01/2024 17:15,140.1,152.7
08/01/2024 17:15,08/01/2024 17:30,132.5,143.1
08/01/2024 17:30,08/01/2024 17:45,132.5,137.8
08/01/2024 17:45,08/01/2024 18:00,133.0,126.4
08/01/2024 18:00,08/01/2024 18:15,137.6,133.5
08/01/2024 18:15,08/01/2024 18:30,150.6,170.2
08/01/2024 18:30,08/01/2024 18:45,130.0,127.4
08/01/2024 18:45,08/01/2024 19:00,127.5,126.2
08/01/2024 19:00,08/01/2024 19:15,138.6,135.8
08/01/2024 19:15,08/01/2024 19:30,132.4,128.5
08/01/2024 19:30,08/01/2024 19:45,125.9,108.2
08/01/2024 19:45,08/01/2024 20:00,98.6,97.6
08/01/2024 20:00,08/01/2024 20:15,155.0,148.8
08/01/2024 20:15,08/01/2024 20:30,127.4,140.2
08/01/2024 20:30,08/01/2024 20:45,103.7,117.2
08/01/2024 20:45,08/01/2024 21:00,83.3,93.3
08/01/2024 21:00,08/01/2024 21:15,127.5,145.3
08/01/2024 21:15,08/01/2024 21:30,119.9,110.3
08/01/2024 21:30,08/01/2024 21:45,93.3,95.2
08/01/2024 21:45,08/01/2024 22:00,69.6,61.2
08/01/2024 22:00,08/01/2024 22:15,125.0,136.3
08/01/2024 22:15,08/01/2024 22:30,103.9,109.1
08/01/2024 22:30,08/01/2024 22:45,93.8,90.0
08/01/2024 22:45,08/01/2024 23:00,68.4,73.2
08/01/2024 23:00,08/01/2024 23:15,116.1,113.7
08/01/2024 23:15,08/01/2024 23:30,97.8,107.6
08/01/2024 23:30,08/01/2024 23:45,76.4,83.3
08/01/2024 23:45,09/01/2024 00:00,61.4,63.2
09/01/2024 00:00,09/01/2024 00:15,114.0,123.1
09/01/2024 00:15,09/01/2024 00:30,94.6,98.4
09/01/2024 00:30,09/01/2024 00:45,80.4,86.0
09/01/2024 00:45,09/01/2024 01:00,70.1,65.9
09/01/2024 01:00,09/01/2024 01:15,103.2,89.8
09/01/2024 01:15,09/01/2024 01:30,87.5,79.6
09/01/2024 01:30,09/01/2024 01:45,85.2,73.3
09/01/2024 01:45,09/01/2024 02:00,82.0,73.8
09/01/2024 02:00,09/01/2024 02:15,87.2,87.2
09/01/2024 02:15,09/01/2024 02:30,83.1,93.9
09/01/2024 02:30,09/01/2024 02:45,92.6,91.6
09/01/2024 02:45,09/01/2024 03:00,87.0,79.2
09/01/2024 03:00,09/01/2024 03:15,86.8,79.8
09/01/2024 03:15,09/01/2024 03:30,77.9,86.5
09/01/2024 03:30,09/01/2024 03:45,86.2,79.3
09/01/2024 03:45,09/01/2024 04:00,91.2,95.8
09/01/2024 04:00,09/01/2024 04:15,67.6,62.9
09/01/2024 04:15,09/01/2024 04:30,73.3,66.7
09/01/2024 04:30,09/01/2024 04:45,93.4,102.8
09/01/2024 04:45,09/01/2024 05:00,114.9,131.0
09/01/2024 05:00,09/01/2024 05:15,57.2,53.2
09/01/2024 05:15,09/01/2024 05:30,70.0,62.3
09/01/2024 05:30,09/01/2024 05:45,92.5,89.7
09/01/2024 05:45,09/01/2024 06:00,140.0,120.4
09/01/2024 06:00,09/01/2024 06:15,64.6,59.4
09/01/2024 06:15,09/01/2024 06:30,100.9,109.0
09/01/2024 06:30,09/01/2024 06:45,125.8,128.3
09/01/2024 06:45,09/01/2024 07:00,140.1,119.1
09/01/2024 07:00,09/01/2024 07:15,93.7,104.0
09/01/2024 07:15,09/01/2024 07:30,118.9,110.6
09/01/2024 07:30,09/01/2024 07:45,133.4,116.1
09/01/2024 07:45,09/01/2024 08:00,157.8,140.4
09/01/2024 08:00,09/01/2024 08:15,127.6,116.1
09/01/2024 08:15,09/01/2024 08:30,154.1,171.1
09/01/2024 08:30,09/01/2024 08:45,132.6,119.3
09/01/2024 08:45,09/01/2024 09:00,125.0,141.2
09/01/2024 09:00,09/01/2024 09:15,160.0,164.7
09/01/2024 09:15,09/01/2024 09:30,152.3,159.9
09/01/2024 09:30,09/01/2024 09:45,121.4,128.7
09/01/2024 09:45,09/01/2024 10:00,90.0,77.4
09/01/2024 10:00,09/01/2024 10:15,134.9,133.6
09/01/2024 10:15,09/01/2024 10:30,116.7,123.7
09/01/2024 10:30,09/01/2024 10:45,106.7,107.7
09/01/2024 10:45,09/01/2024 11:00,87.5,87.5
09/01/2024 11:00,09/01/2024 11:15,129.9,118.2
09/01/2024 11:15,09/01/2024 11:30,103.1,117.6
09/01/2024 11:30,09/01/2024 11:45,97.8,107.6
09/01/2024 11:45,09/01/2024 12:00,92.5,82.3
09/01/2024 12:00,09/01/2024 12:15,108.8,101.2
09/01/2024 12:15,09/01/2024 12:30,99.2,95.2
09/01/2024 12:30,09/01/2024 12:45,104.8,89.1
09/01/2024 12:45,09/01/2024 13:00,95.1,91.3
09/01/2024 13:00,09/01/2024 13:15,88.6,81.5
09/01/2024 13:15,09/01/2024 13:30,96.6,99.5
09/01/2024 13:30,09/01/2024 13:45,110.1,113.4
09/01/2024 13:45,09/01/2024 14:00,112.7,107.1
09/01/2024 14:00,09/01/2024 14:15,89.9,84.5
09/01/2024 14:15,09/01/2024 14:30,109.1,111.3
09/01/2024 14:30,09/01/2024 14:45,112.1,127.8
09/01/2024 14:45,09/01/2024 15:00,133.3,126.6
09/01/2024 15:00,09/01/2024 15:15,95.0,105.4
09/01/2024 15:15,09/01/2024 15:30,112.9,107.3
09/01/2024 15:30,09/01/2024 15:45,118.9,109.4
09/01/2024 15:45,09/01/2024 16:00,149.2,161.2
09/01/2024 16:00,09/01/2024 16:15,123.1,135.4
09/01/2024 16:15,09/01/2024 16:30,122.6,111.5
09/01/2024 16:30,09/01/2024 16:45,130.8,126.9
09/01/2024 16:45,09/01/2024 17:00,149.9,166.4
09/01/2024 17:00,09/01/2024 17:15,140.2,152.8
09/01/2024 17:15,09/01/2024 17:30,133.9,116.5
09/01/2024 17:30,09/01/2024 17:45,149.9,155.9
09/01/2024 17:45,09/01/2024 18:00,162.4,146.2
09/01/2024 18:00,09/01/2024 18:15,165.0,153.4
09/01/2024 18:15,09/01/2024 18:30,164.9,143.5
09/01/2024 18:30,09/01/2024 18:45,162.4,146.2
09/01/2024 18:45,09/01/2024 19:00,142.0,156.1
09/01/2024 19:00,09/01/2024 19:15,167.5,145.7
09/01/2024 19:15,09/01/2024 19:30,163.3,174.7
09/01/2024 19:30,09/01/2024 19:45,125.1,108.8
09/01/2024 19:45,09/01/2024 20:00,117.6,131.7
09/01/2024 20:00,09/01/2024 20:15,167.5,154.1
09/01/2024 20:15,09/01/2024 20:30,122.6,138.5
09/01/2024 20:30,09/01/2024 20:45,112.5,126.0
09/01/2024 20:45,09/01/2024 21:00,99.1,106.0
09/01/2024 21:00,09/01/2024 21:15,145.6,148.5
09/01/2024 21:15,09/01/2024 21:30,113.3,105.4
09/01/2024 21:30,09/01/2024 21:45,105.1,112.4
09/01/2024 21:45,09/01/2024 22:00,95.0,106.4
09/01/2024 22:00,09/01/2024 22:15,124.8,138.5
09/01/2024 22:15,09/01/2024 22:30,110.1,103.5
09/01/2024 22:30,09/01/2024 22:45,97.5,103.4
09/01/2024 22:45,09/01/2024 23:00,88.8,86.1
09/01/2024 23:00,09/01/2024 23:15,118.9,128.4
09/01/2024 23:15,09/01/2024 23:30,109.9,113.2
09/01/2024 23:30,09/01/2024 23:45,92.6,106.5
09/01/2024 23:45,10/01/2024 00:00,82.6,72.7
10/01/2024 00:00,10/01/2024 00:15,122.4,118.8
10/01/2024 00:15,10/01/2024 00:30,95.1,106.5
10/01/2024 00:30,10/01/2024 00:45,85.1,72.3
10/01/2024 00:45,10/01/2024 01:00,80.1,72.8
10/01/2024 01:00,10/01/2024 01:15,111.0,125.4
10/01/2024 01:15,10/01/2024 01:30,90.1,100.0
10/01/2024 01:30,10/01/2024 01:45,85.1,80.0
10/01/2024 01:45,10/01/2024 02:00,80.1,84.9
10/01/2024 02:00,10/01/2024 02:15,87.6,97.2
10/01/2024 02:15,10/01/2024 02:30,85.1,93.6
10/01/2024 02:30,10/01/2024 02:45,96.4,109.0
10/01/2024 02:45,10/01/2024 03:00,82.6,92.5
10/01/2024 03:00,10/01/2024 03:15,91.7,97.1
10/01/2024 03:15,10/01/2024 03:30,82.6,73.5
10/01/2024 03:30,10/01/2024 03:45,85.1,89.3
10/01/2024 03:45,10/01/2024 04:00,87.6,96.4
10/01/2024 04:00,10/01/2024 04:15,80.0,78.4
10/01/2024 04:15,10/01/2024 04:30,82.6,91.7
10/01/2024 04:30,10/01/2024 04:45,87.6,87.6
10/01/2024 04:45,10/01/2024 05:00,101.8,108.9
10/01/2024 05:00,10/01/2024 05:15,50.1,43.0
10/01/2024 05:15,10/01/2024 05:30,62.6,53.8
10/01/2024 05:30,10/01/2024 05:45,108.4,92.1
10/01/2024 05:45,10/01/2024 06:00,150.0,144.0
10/01/2024 06:00,10/01/2024 06:15,67.6,76.4
10/01/2024 06:15,10/01/2024 06:30,92.6,106.5
10/01/2024 06:30,10/01/2024 06:45,131.8,145.0
10/01/2024 06:45,10/01/2024 07:00,145.1,165.4
10/01/2024 07:00,10/01/2024 07:15,90.1,79.3
10/01/2024 07:15,10/01/2024 07:30,115.0,124.2
10/01/2024 07:30,10/01/2024 07:45,137.6,152.7
10/01/2024 07:45,10/01/2024 08:00,181.9,209.2
10/01/2024 08:00,10/01/2024 08:15,135.1,131.0
10/01/2024 08:15,10/01/2024 08:30,140.1,140.1
10/01/2024 08:30,10/01/2024 08:45,157.0,172.7
10/01/2024 08:45,10/01/2024 09:00,142.4,135.3
10/01/2024 09:00,10/01/2024 09:15,187.4,211.8
10/01/2024 09:15,10/01/2024 09:30,151.4,160.5
10/01/2024 09:30,10/01/2024 09:45,107.6,100.1
10/01/2024 09:45,10/01/2024 10:00,77.6,73.7
10/01/2024 10:00,10/01/2024 10:15,144.1,164.2
10/01/2024 10:15,10/01/2024 10:30,144.9,166.6
10/01/2024 10:30,10/01/2024 10:45,100.1,90.1
10/01/2024 10:45,10/01/2024 11:00,85.1,72.3
10/01/2024 11:00,10/01/2024 11:15,139.9,155.3
10/01/2024 11:15,10/01/2024 11:30,114.2,108.5
10/01/2024 11:30,10/01/2024 11:45,97.6,110.3
10/01/2024 11:45,10/01/2024 12:00,97.6,96.6
10/01/2024 12:00,10/01/2024 12:15,107.5,121.5
10/01/2024 12:15,10/01/2024 12:30,109.9,111.0
10/01/2024 12:30,10/01/2024 12:45,107.6,113.0
10/01/2024 12:45,10/01/2024 13:00,110.1,121.1
10/01/2024 13:00,10/01/2024 13:15,87.6,85.0
10/01/2024 13:15,10/01/2024 13:30,100.1,93.1
10/01/2024 13:30,10/01/2024 13:45,110.1,95.8
10/01/2024 13:45,10/01/2024 14:00,139.9,131.5
10/01/2024 14:00,10/01/2024 14:15,100.0,115.0
10/01/2024 14:15,10/01/2024 14:30,116.1,119.6
10/01/2024 14:30,10/01/2024 14:45,120.1,126.1
10/01/2024 14:45,10/01/2024 15:00,130.1,126.2
